"Lot.Frontage","Lot.Area","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Mas.Vnr.Area","Bsmt.Unf.SF","Total.Bsmt.SF","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","TotRms.AbvGrd","Fireplaces","Garage.Yr.Blt","Garage.Cars","Garage.Area","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Misc.Val","Mo.Sold","Yr.Sold","SalePrice"
30,3180,7,5,2005,2005,0,600,600,520,600,80,0,0,2,1,2,1,4,0,2005,2,480,0,166,0,0,0,0,0,6,2006,151
24,2544,7,5,2005,2005,0,600,600,520,623,80,0,0,2,1,2,1,4,0,2005,2,480,0,166,0,0,0,0,0,7,2006,147.4
24,2544,7,5,2005,2005,0,600,600,520,623,80,0,0,2,1,2,1,4,0,2005,2,480,0,166,0,0,0,0,0,7,2006,149.9
30,3180,7,5,2005,2005,0,600,600,520,600,80,0,0,2,1,2,1,4,0,2005,2,480,0,166,0,0,0,0,0,4,2006,144.152
35,3735,7,5,1999,1999,218,241,691,713,739,0,1,0,2,1,3,1,6,0,1999,2,506,0,34,0,0,0,0,0,3,2006,183.9
114,8314,7,5,1997,1998,0,569,569,854,840,0,0,0,2,1,3,1,6,1,1997,1,434,0,382,0,0,110,0,0,11,2006,200
60,7180,8,5,2001,2002,0,1568,1568,1568,0,0,0,0,2,0,3,1,6,1,2001,2,564,0,266,0,0,0,0,0,9,2006,221
30,9549,8,5,1995,1996,0,0,1494,1494,0,0,1,0,1,1,2,1,6,1,1995,2,481,0,30,0,0,216,0,0,4,2006,270
36,3640,8,5,1980,1980,0,176,1036,1036,0,0,1,0,1,0,1,1,4,1,1980,2,484,133,108,0,0,0,0,0,9,2006,188
40,3874,8,5,1980,1980,0,419,1226,1226,0,0,1,0,1,0,1,1,4,1,1980,2,484,133,78,0,0,0,0,0,7,2006,190
40,3876,8,5,1978,1978,0,48,1226,1226,0,0,1,0,1,0,1,1,4,1,1978,2,484,133,60,0,0,0,0,0,7,2006,170
68,50271,9,5,1981,1987,0,32,1842,1842,0,0,2,0,0,1,0,1,5,1,1981,3,894,857,72,0,0,0,0,0,11,2006,385
79,13110,5,6,1972,1972,144,191,1153,1193,0,0,1,0,2,0,2,1,6,0,1972,2,501,140,153,0,0,0,0,0,7,2006,146.5
102,10192,7,6,1968,1992,143,570,570,1222,698,0,0,0,3,0,4,1,8,1,1968,2,487,0,98,0,0,0,0,0,9,2006,170
90,11700,6,6,1968,1968,420,304,708,708,708,0,0,0,2,1,3,1,7,1,1968,2,776,0,169,0,0,119,0,0,5,2006,179.9
80,10400,6,5,1972,1972,288,485,732,1012,778,0,1,0,1,2,4,1,8,1,1972,2,484,148,0,0,0,147,0,0,11,2006,165.15
78,10140,7,6,1967,1967,264,713,1334,1334,0,0,1,0,2,0,3,1,7,0,1967,2,477,0,20,35,0,264,0,0,4,2006,164.5
80,9600,7,5,1969,1969,168,1164,1164,1164,0,0,0,0,1,1,3,1,6,0,1969,2,528,0,0,0,0,0,0,0,7,2006,140
75,9750,5,5,1967,1967,0,100,980,980,0,0,0,0,2,0,3,1,6,0,1967,1,384,68,0,0,0,0,0,0,10,2006,135.5
80,9600,5,5,1968,1968,0,293,1051,1051,0,0,1,0,1,0,3,1,6,0,1968,2,504,0,0,0,0,0,0,0,7,2006,142
72,8640,5,5,1968,1968,300,56,900,884,886,0,1,0,1,1,4,1,7,0,1968,2,530,0,60,0,0,270,0,455,6,2006,155
78,9360,6,7,1968,2004,203,216,976,976,0,0,1,0,1,0,2,1,4,1,1968,2,504,94,0,0,0,0,0,0,8,2006,157.5
70,8400,5,5,1968,1968,168,36,1052,1052,0,0,1,0,1,1,3,1,5,0,1968,1,288,356,0,0,0,0,0,0,11,2006,138.5
70,8400,5,6,1968,1968,0,89,833,898,0,0,1,0,1,0,3,1,6,0,1968,1,326,143,0,0,0,0,0,0,8,2006,140
80,9600,5,7,1967,1967,140,137,1141,1141,0,0,1,0,1,0,3,1,6,0,1967,1,568,0,78,0,0,0,0,0,7,2006,158
71,9230,5,8,1965,1998,166,203,864,1200,0,0,1,0,1,1,1,1,6,0,1977,2,884,0,64,0,0,0,0,0,10,2006,146
70,9100,5,5,1958,1958,0,169,864,864,0,0,1,0,1,0,3,1,5,0,1964,2,624,0,0,0,0,0,0,0,7,2006,129.9
70,8393,5,5,1959,2005,122,1098,1626,1712,0,0,0,0,2,0,4,2,8,0,2005,2,588,272,54,0,0,0,0,0,6,2006,145
80,8800,6,7,1965,2000,0,34,1187,1565,0,0,1,0,2,0,3,1,7,2,1965,1,299,200,25,211,0,0,0,460,6,2006,185.9
80,8800,6,6,1964,1964,425,698,1251,1251,0,0,1,0,1,0,3,1,6,2,1964,1,461,0,116,0,0,0,0,700,3,2006,160
85,9350,5,6,1964,1964,0,360,720,720,720,0,0,0,1,1,4,1,7,1,1964,2,480,0,32,240,0,0,0,0,7,2006,157.5
75,10382,6,5,1958,1958,105,75,588,1095,0,0,1,0,1,0,2,1,6,0,1958,1,264,0,0,0,0,0,0,0,3,2006,140
69,8973,5,7,1958,1991,85,413,1008,1053,0,0,0,1,1,1,3,1,6,0,1998,2,750,0,80,0,180,0,0,0,7,2006,150
80,10800,5,7,1960,1960,88,616,1248,1248,0,0,1,0,1,0,3,1,6,0,1960,1,286,0,0,0,0,0,0,0,5,2006,151.5
60,8550,6,8,1934,1950,0,242,816,816,0,0,1,0,1,0,2,1,4,1,1949,1,240,228,0,40,0,0,0,0,7,2006,129.8
68,9724,5,7,1947,1950,0,938,938,1043,0,0,0,0,1,0,2,1,5,1,1947,1,273,125,48,0,0,0,0,0,5,2006,137
51,4712,4,7,1946,1950,0,363,747,774,456,0,1,0,1,1,3,1,5,0,1946,1,305,0,57,0,0,63,0,0,8,2006,121.6
52,5825,4,5,1926,1953,108,600,600,747,0,0,0,0,1,0,1,1,5,0,1953,2,528,0,0,32,0,0,0,0,6,2006,79.9
92,7438,5,8,1908,1991,0,504,504,936,316,0,0,0,1,0,3,1,5,0,1986,2,576,104,0,0,0,0,0,0,6,2006,127
80,9600,5,6,1961,1990,0,336,1251,1433,0,0,1,0,1,0,3,1,7,1,1961,2,441,144,0,205,0,0,0,0,6,2006,161
89,10858,5,6,1952,1952,150,1404,1444,1624,0,0,1,0,1,0,2,1,6,1,1952,1,240,0,40,324,0,0,0,0,7,2006,146.5
80,9600,5,5,1951,1951,144,60,1056,1216,0,0,1,0,1,0,3,1,7,0,1951,1,280,0,0,0,0,0,0,0,5,2006,135
89,10680,5,3,1951,1951,44,1380,2136,2136,0,0,0,0,2,0,4,1,7,0,1951,2,528,0,30,0,0,0,0,0,10,2006,137.9
79,9490,6,7,1941,1950,0,238,806,958,620,0,1,0,1,0,3,1,5,2,1941,1,240,0,0,32,0,0,0,0,8,2006,133
79,9462,5,6,1949,1973,0,704,704,1024,704,0,0,0,1,1,3,1,7,1,1949,1,234,245,60,0,0,0,0,0,7,2006,137
82,9888,5,6,1954,1975,0,450,936,936,0,0,0,0,1,0,2,1,5,0,1954,1,240,0,0,160,0,0,0,0,3,2006,121
85,8500,5,3,1961,1961,203,635,1235,1235,0,0,0,0,1,0,2,1,6,0,1961,2,480,0,0,0,0,0,0,0,12,2006,98.6
88,14200,7,6,1966,1966,309,479,924,1216,941,0,0,0,2,1,4,1,8,2,1966,2,487,105,66,0,0,0,0,0,5,2006,226
75,9000,5,5,1954,1954,0,124,936,1128,0,0,0,0,1,0,2,1,5,0,1954,1,286,0,0,0,0,0,0,0,6,2006,118
174,25419,8,4,1918,1990,0,140,1360,1360,1360,392,1,1,2,0,4,1,8,1,1918,2,795,0,16,552,0,0,512,0,3,2006,235
109,9723,6,7,1963,1963,332,1008,1008,1008,0,0,0,0,1,0,2,1,5,0,1963,2,430,0,0,0,0,0,0,0,10,2006,135
70,7728,5,6,1962,1962,120,303,1106,1190,0,0,1,0,1,0,3,1,6,0,1962,2,540,0,18,0,0,0,0,0,5,2006,132.5
70,8163,5,6,1959,1959,128,102,1144,1144,0,0,1,0,1,0,3,1,6,1,1959,1,796,86,0,0,0,0,0,0,3,2006,143
70,8400,5,5,1957,1957,0,556,1179,1364,0,0,0,0,1,1,3,1,6,1,1957,1,331,0,60,0,0,0,0,0,3,2006,132
80,11600,6,5,1960,1960,175,818,1383,1383,0,0,0,0,1,1,3,1,7,0,1960,1,292,0,45,0,0,0,0,0,4,2006,145.25
125,10000,5,6,1956,1956,272,99,1058,1370,0,0,1,0,1,0,3,1,6,1,1956,1,300,191,0,0,0,120,0,0,2,2006,148
69,14850,5,5,1957,1957,0,197,1092,1092,0,0,1,0,1,0,2,1,6,1,1957,1,299,268,0,0,0,122,0,0,5,2006,141
72,10152,6,6,1956,1994,0,210,1124,1124,0,0,1,0,1,0,3,1,6,1,1956,1,353,0,211,180,0,142,0,0,5,2006,153
72,10011,5,6,1957,1996,64,710,1070,1236,0,0,0,1,1,0,2,1,6,1,1957,1,447,0,0,0,0,0,0,0,5,2006,134.45
70,8092,6,8,1954,2000,176,226,1050,1050,0,0,1,0,1,0,3,1,6,0,1954,1,286,0,0,0,0,0,0,0,6,2006,156
75,11310,6,5,1954,1954,0,1367,1367,1375,0,0,0,0,1,0,2,1,5,1,1954,2,451,0,30,0,0,0,0,0,6,2006,140
66,12778,5,6,1952,2003,0,350,1008,1008,0,0,1,0,1,0,2,1,4,0,1952,1,280,0,154,0,0,0,0,0,1,2006,139.5
75,10170,6,6,1951,1951,522,216,216,1575,0,0,0,0,1,1,2,1,5,1,1951,2,400,0,0,0,0,0,0,0,6,2006,155
55,7700,5,7,1956,1956,0,30,301,1145,0,0,0,0,1,0,3,1,6,0,1993,2,684,0,0,0,0,0,0,0,9,2006,127
65,11050,5,5,1956,1956,0,517,1005,1005,0,0,0,0,1,0,2,1,6,1,1956,1,319,0,0,0,0,288,0,0,7,2006,133.5
80,13600,5,6,1955,1955,0,0,1056,1056,0,0,1,0,1,1,3,1,6,0,1955,1,300,0,0,0,0,0,0,650,11,2006,125
85,15428,5,6,1951,1991,0,143,884,884,0,0,1,0,1,0,2,1,4,0,1951,1,270,0,0,0,0,195,0,0,6,2006,142
118,21299,7,5,1941,1963,0,929,929,2039,0,0,1,0,1,1,3,1,7,3,1941,3,791,0,0,90,0,0,0,0,12,2006,167
70,13300,5,5,1956,2001,0,521,1015,1384,0,0,1,0,1,0,2,1,6,0,2001,2,896,75,0,0,323,0,0,400,6,2006,159
94,22136,5,5,1925,1975,0,1153,2171,1392,1248,0,2,0,2,1,5,1,10,1,1977,3,1008,631,48,148,0,0,0,0,7,2006,180
50,7500,6,6,1947,1950,0,784,784,900,412,0,0,0,1,1,3,1,6,0,1953,2,649,0,28,0,0,0,0,0,10,2006,127
50,7000,6,6,1924,1950,0,0,617,865,445,0,0,0,2,0,2,1,6,0,1924,1,398,0,0,126,0,0,0,0,5,2006,112
60,10410,3,8,1930,2001,0,713,713,713,0,0,0,0,1,0,2,1,5,0,1936,1,371,0,75,161,0,0,0,0,10,2006,99.8
90,5400,5,7,1954,2000,0,418,833,833,0,0,0,0,1,0,2,1,4,0,1955,1,326,0,0,0,0,0,0,0,8,2006,117
60,5400,5,6,1921,1968,0,1073,1073,1073,0,0,0,0,1,0,2,1,4,0,1968,1,326,0,0,112,0,0,0,0,12,2006,108.48
60,10914,3,3,1929,1950,0,715,715,715,0,0,0,0,1,0,2,1,4,0,1967,2,660,0,0,75,0,112,0,0,8,2006,68
60,7008,4,8,1900,1998,0,448,448,448,272,0,0,0,1,0,1,1,5,0,1900,1,280,0,0,70,0,0,0,0,3,2006,86.9
60,10800,5,6,1920,1950,0,299,1120,1130,0,0,1,0,1,0,2,1,5,1,1970,2,720,229,0,0,0,0,0,0,6,2006,120
60,7200,6,8,1915,1950,0,325,663,774,821,0,0,0,2,0,3,1,7,1,1974,2,528,49,0,231,0,0,0,0,4,2006,155.5
60,10818,4,4,1910,1950,0,1077,1077,981,779,0,0,0,1,1,4,1,7,1,1935,2,648,120,0,96,0,0,0,0,2,2006,80
60,10410,3,4,1915,1950,0,672,672,694,520,0,0,0,1,0,3,1,6,0,1998,3,936,216,0,160,0,0,0,0,1,2006,105
60,10800,5,4,1900,1970,0,290,954,1766,648,0,0,0,2,0,3,2,10,1,1970,2,520,142,0,0,0,0,0,0,5,2006,160
60,10800,5,8,1936,1989,0,170,796,1096,370,0,0,1,2,0,3,1,7,1,1950,2,566,436,21,0,0,0,0,500,4,2006,170
84,8658,6,5,1965,1965,101,445,1088,1324,0,0,0,0,2,0,3,1,6,1,1965,2,440,0,138,0,0,0,0,0,12,2006,160
85,13400,5,5,1966,1966,1047,380,1024,1086,0,0,1,0,1,0,3,1,6,1,1966,2,484,0,0,0,0,0,0,0,6,2006,159.95
83,10184,6,5,1963,1963,379,503,1083,1146,0,0,0,1,1,0,3,1,6,1,1963,1,294,345,75,0,0,0,0,0,6,2006,165
77,9786,6,7,1962,1981,0,312,912,1085,649,0,0,0,1,1,3,1,7,1,1962,2,440,0,0,0,0,128,0,0,6,2006,159
77,9510,6,5,1962,1985,161,434,1135,1207,0,0,0,0,1,1,3,1,6,0,1962,1,264,0,240,0,0,0,0,0,5,2006,147
66,7800,5,5,1964,1964,0,0,912,912,0,0,0,0,1,0,2,1,5,0,1964,1,288,0,0,0,0,0,0,0,11,2006,115
79,8910,6,6,1959,1959,0,0,655,1194,0,0,0,1,1,0,3,1,6,1,1954,2,539,0,0,192,0,0,0,0,7,2006,159.5
60,7332,6,6,1959,1959,207,450,864,864,0,0,1,0,1,0,2,1,4,0,1959,1,288,168,0,0,0,0,0,0,10,2006,120
73,7100,5,7,1957,1957,0,108,816,816,0,0,1,0,1,0,2,1,5,0,1957,1,308,0,0,0,0,0,0,0,7,2006,129.9
80,10800,6,6,1961,1992,104,400,1313,1773,0,0,1,0,2,0,3,1,6,2,1961,2,418,355,98,0,0,144,0,0,8,2006,183
86,11650,7,5,1959,1959,58,0,0,1472,0,0,0,0,2,0,2,1,5,1,1959,2,484,0,68,0,0,227,0,0,6,2006,157.5
47,16321,5,6,1957,1997,0,207,1484,1600,0,0,1,0,1,0,2,1,6,2,1957,1,319,288,258,0,0,0,0,0,12,2006,207.5
60,12144,4,6,1950,1950,0,455,910,910,611,0,0,0,1,1,3,1,6,0,1950,1,597,199,0,168,0,0,0,0,9,2006,147.5
60,7200,5,7,1950,1950,0,0,0,1040,0,0,0,0,1,0,2,1,5,0,1950,2,625,0,0,0,0,0,0,0,6,2006,109.5
60,7200,4,5,1950,1950,0,0,0,1040,0,0,0,0,1,0,2,1,4,0,1950,2,420,0,29,0,0,0,0,0,7,2006,109.9
70,7560,5,5,1959,1959,0,671,1040,1040,0,0,0,0,1,0,3,1,6,0,1959,1,286,140,0,252,0,0,0,0,7,2006,133.7
60,8544,3,4,1950,1950,0,0,0,1040,0,0,0,0,2,0,2,2,6,0,1950,2,400,0,0,0,0,0,0,0,12,2006,81.4
60,8544,3,4,1950,1950,0,0,0,1040,0,0,0,0,2,0,2,2,6,0,1949,2,400,0,0,0,0,0,0,0,7,2006,93.5
70,7945,5,6,1959,1959,0,465,1150,1150,0,0,1,0,1,0,3,1,6,0,1959,1,300,0,0,0,0,0,0,0,5,2006,141
70,7000,5,4,1961,1961,0,369,1150,1150,0,0,0,0,1,0,3,1,6,0,1961,1,288,0,0,0,0,162,0,0,7,2006,146
69,7590,6,5,1966,1966,266,148,660,660,688,0,0,0,1,1,3,1,6,1,1966,2,453,188,108,0,0,0,0,0,7,2006,155
69,10205,5,5,1962,1962,0,141,925,999,0,0,1,0,1,0,3,1,6,0,1962,1,300,150,72,0,0,0,0,0,5,2006,134.5
74,7400,7,6,1962,1962,0,236,1045,1045,0,0,1,0,1,0,3,1,6,0,1962,2,528,0,0,0,0,0,0,0,3,2006,120
70,7000,5,6,1962,1962,0,396,864,864,0,0,0,1,1,0,3,1,5,0,1962,1,336,0,0,0,0,0,0,0,2,2006,105
62,9856,5,8,1900,2005,0,716,716,1007,1007,0,0,0,2,0,5,1,8,0,1900,2,624,0,72,167,0,0,0,0,6,2006,169
57,9906,4,4,1925,1950,0,686,686,810,518,0,0,0,1,0,3,1,8,0,1940,1,210,0,172,60,0,0,0,0,9,2006,107
60,9600,5,6,1948,1950,264,936,1212,1226,442,0,1,0,1,0,3,1,6,0,1948,1,240,0,0,140,0,0,0,0,5,2006,135
60,5520,4,6,1920,1980,0,863,1147,1147,510,0,0,0,1,0,4,1,9,1,1920,1,162,0,0,0,0,0,0,0,7,2006,111.5
60,9600,6,8,1900,2004,0,399,780,940,476,0,0,1,1,0,3,1,7,0,1956,2,400,0,24,0,0,0,0,0,6,2006,156.5
60,9600,7,7,1925,1990,0,712,728,832,809,0,0,1,1,1,3,1,6,1,1925,2,546,0,0,234,0,0,0,0,8,2006,178
58,6451,7,7,1900,1970,0,504,712,848,580,0,1,0,1,0,4,1,7,0,1985,2,576,264,0,84,0,0,0,0,5,2006,139.9
66,3960,7,8,1930,1950,0,502,502,502,502,0,0,0,1,0,2,1,5,1,1930,1,200,280,0,68,0,0,0,0,7,2006,105
70,5684,6,8,1930,2005,0,813,813,813,0,0,0,0,1,0,2,1,5,0,1932,1,270,0,113,0,0,0,0,0,6,2006,110
56,7745,4,6,1900,1950,0,938,938,1084,867,0,0,0,2,0,4,2,9,0,1993,2,576,0,6,28,0,0,0,0,4,2006,111.5
56,7741,6,5,1924,1950,0,817,1032,1032,0,0,0,0,1,0,2,1,5,0,1995,1,280,0,0,112,0,0,0,0,6,2006,108
50,5633,5,7,1925,1950,0,844,844,844,0,0,0,0,1,0,2,1,5,0,1925,1,216,50,81,123,0,0,0,0,7,2006,111.5
50,9000,5,6,1880,1991,0,636,636,1089,661,0,0,0,1,0,3,1,8,0,1937,1,240,0,0,293,0,0,0,0,6,2006,124
60,7200,4,5,1950,1950,0,576,576,864,0,0,0,0,1,0,2,1,5,0,1952,1,528,0,0,0,0,115,0,0,8,2006,105
40,4400,6,8,1920,1950,0,648,648,734,384,0,0,0,1,0,2,1,6,0,1990,2,440,0,0,0,0,0,0,0,10,2006,116
42,7614,3,5,1905,1950,0,738,738,714,662,0,0,0,1,0,2,1,7,0,1930,1,216,0,0,104,0,225,0,0,3,2006,96.9
50,6000,5,7,1955,1955,0,384,960,960,0,0,1,0,1,0,3,1,5,0,1976,2,576,0,0,0,0,0,0,0,6,2006,135.5
50,6000,5,7,1924,1950,145,816,816,816,750,0,0,0,1,1,5,1,7,0,1976,2,450,24,0,296,0,0,0,0,8,2006,139
52,7830,3,5,1921,1950,0,76,492,492,0,0,1,0,1,0,1,1,3,0,1921,1,200,0,0,78,0,0,0,0,6,2006,61.5
56,9576,6,7,1945,1950,0,460,770,885,297,0,0,0,1,1,3,1,5,0,1945,1,378,0,0,0,0,0,0,0,5,2006,120
49,5820,3,8,1955,2005,0,906,1162,1163,0,0,1,0,1,0,3,1,6,0,1955,1,220,142,98,0,0,0,0,0,7,2006,126.175
48,5747,3,4,1920,1950,0,798,798,840,0,0,0,0,1,0,2,1,5,0,1938,1,250,112,0,0,0,0,0,0,6,2006,64
69,9142,6,8,1910,1950,0,1020,1020,908,1020,0,0,0,2,0,4,2,9,0,1910,1,440,0,60,112,0,0,0,0,4,2006,137
60,9600,4,2,1900,1950,0,1095,1095,1095,679,0,1,0,2,0,4,2,8,0,1920,3,779,0,0,90,0,0,0,0,5,2006,87
60,10800,7,7,1914,1970,0,490,880,880,888,0,0,0,1,1,2,1,6,2,1914,2,320,0,341,0,0,0,0,0,10,2006,163
70,6300,7,6,1910,2005,0,1226,1226,1226,878,0,0,0,2,0,5,1,9,0,1910,2,432,0,341,88,0,0,0,0,7,2006,155
63,5000,5,4,1900,1950,0,540,540,889,551,0,0,0,1,0,3,1,6,0,1940,1,352,0,0,77,0,0,0,0,4,2006,79
65,8850,7,6,1916,1950,0,815,815,815,875,0,0,0,1,0,3,1,7,1,1916,1,225,0,0,330,0,0,0,0,7,2006,144
60,3600,6,7,1910,1993,0,684,684,684,684,0,0,0,1,0,3,1,7,0,1930,1,216,0,158,0,0,0,0,0,10,2006,114.504
60,7200,7,7,1920,1950,0,596,596,998,764,0,1,0,1,1,4,1,8,0,1989,2,576,36,0,221,0,0,0,0,10,2006,157
84,11340,6,5,1923,1950,0,1200,1200,1200,0,0,0,0,1,0,4,1,7,0,1923,1,312,0,0,228,0,0,0,0,3,2006,125
90,22950,10,9,1892,1993,0,1107,1107,1518,1518,572,0,0,2,1,4,1,12,2,1993,3,840,0,260,0,0,410,0,0,6,2006,475
65,9750,5,5,1958,1958,0,960,960,960,0,0,0,0,1,0,3,1,5,0,2002,2,624,0,0,0,0,0,0,4500,7,2006,125
65,6435,6,5,1939,1950,0,972,972,972,605,0,0,0,1,0,3,1,6,1,1939,1,312,0,0,0,0,0,0,0,10,2006,140.2
69,11737,6,7,1924,1996,0,848,848,1017,810,0,0,0,1,0,2,1,9,1,1943,1,240,27,36,42,0,0,0,0,5,2006,202.5
50,5000,6,7,1947,1950,0,605,1004,1004,660,0,0,0,2,0,3,1,7,2,1950,2,420,0,24,36,0,0,0,0,10,2006,159
65,7800,5,7,1939,1950,0,286,793,793,325,0,1,0,1,0,3,1,5,1,1939,2,410,0,0,0,0,271,0,0,5,2006,119.9
52,6240,6,6,1934,1950,0,816,816,816,0,360,0,0,1,0,3,1,6,1,1985,2,528,112,0,0,0,0,0,400,9,2006,114.5
51,6120,3,5,1930,1950,0,381,728,728,434,0,1,0,1,0,3,1,6,0,1930,1,258,0,24,0,0,0,0,0,11,2006,75
51,6120,5,7,1925,1950,0,279,768,1015,0,0,0,0,1,0,3,1,6,0,1925,1,450,0,0,112,0,120,0,620,7,2006,88
52,6240,5,6,1928,1950,0,1042,1042,1042,534,0,0,0,1,0,3,1,8,1,1928,1,225,0,0,0,0,0,0,0,8,2006,149
51,6120,5,7,1930,1984,0,741,741,741,583,0,0,0,1,0,3,1,7,0,1930,1,180,0,0,55,0,0,0,0,2,2006,110
50,6000,6,6,1925,1980,0,706,1103,1103,0,0,0,0,1,0,2,1,5,1,1976,2,440,166,120,0,0,0,0,0,7,2006,110.5
50,6000,5,7,1921,1950,0,0,616,616,0,0,0,0,1,0,2,1,4,0,1921,1,205,0,0,129,0,0,0,0,6,2006,89
58,6380,5,6,1922,1950,0,993,993,1048,0,0,0,0,1,0,2,1,5,1,1922,1,280,0,0,116,0,0,0,0,8,2006,113
50,11672,5,5,1925,1950,0,816,816,816,0,0,0,0,1,0,2,1,4,0,1925,1,210,168,0,112,0,0,0,0,7,2006,109
90,33120,6,5,1962,1962,0,1595,1595,1611,875,0,0,0,2,0,5,1,8,1,1962,2,576,0,0,0,0,0,0,0,10,2006,220
60,9873,4,5,1970,1970,160,171,960,960,0,0,1,0,1,0,3,1,6,0,1970,2,576,0,288,0,0,0,0,0,5,2006,129
59,5310,6,8,1910,2003,0,485,485,1001,634,0,0,0,1,0,2,1,5,0,1950,1,255,394,0,0,0,0,0,0,6,2006,117
60,10320,4,5,1924,1950,0,596,596,834,596,0,0,0,2,0,3,1,7,0,1924,2,370,218,0,0,0,210,0,0,10,2006,107
60,7518,5,8,1910,2004,0,396,396,665,665,0,0,0,1,0,3,1,7,0,2001,1,390,0,72,45,0,0,0,0,7,2006,116.5
50,8600,6,6,1937,1950,0,780,780,780,596,0,0,0,2,0,3,1,7,1,1937,1,198,0,0,0,0,0,0,0,6,2006,119.5
60,7200,5,6,1938,1995,0,803,803,803,557,0,0,0,1,1,2,1,6,0,1951,1,297,0,65,190,0,0,0,0,7,2006,125.5
60,9786,3,4,1922,1950,0,1007,1007,1077,0,0,0,0,1,0,3,1,6,1,1922,1,210,0,100,48,0,0,0,0,5,2006,91
60,7200,6,6,1930,1950,0,641,984,984,0,0,0,0,1,0,3,1,6,0,1930,1,308,0,0,164,0,0,0,0,3,2006,90
82,12375,5,5,1951,1951,41,477,806,1081,341,0,1,0,1,0,3,1,7,1,1951,1,288,0,0,0,0,0,0,0,6,2006,137.5
120,11136,6,5,1964,1964,0,1921,1921,1921,0,0,0,0,2,0,4,2,8,0,1964,2,576,0,180,0,0,0,0,0,7,2006,150
100,21370,5,5,1950,1950,0,0,0,1640,0,0,0,0,1,0,3,1,7,1,1950,2,394,0,0,225,0,0,0,600,6,2006,131
92,6930,5,4,1958,1958,120,468,1062,1352,0,0,0,1,1,0,3,1,6,0,1958,1,288,168,0,294,0,0,0,0,7,2006,130
55,8250,5,7,1935,1950,0,0,0,1032,0,0,0,0,1,0,2,1,6,1,1939,1,260,0,0,121,0,0,0,0,6,2006,125
50,5220,5,3,1936,1950,0,830,830,879,0,0,0,0,1,0,2,1,4,0,1936,1,180,0,108,0,0,0,0,0,1,2006,80
50,5500,7,5,2004,2004,0,190,1073,1073,0,0,1,0,2,0,2,1,4,0,2004,1,246,0,120,0,0,0,0,0,5,2006,157
75,11235,4,5,1963,1979,51,504,1051,1382,0,0,0,0,1,1,3,1,6,1,1974,2,459,0,82,0,0,0,0,0,10,2006,148
72,10791,4,5,1967,1967,0,0,0,1296,0,0,0,0,2,0,2,2,6,0,1967,2,516,0,0,0,0,0,0,500,10,2006,90
70,8414,6,8,1963,2003,0,396,1059,1068,0,0,0,1,1,0,3,1,6,0,1963,1,264,192,0,0,0,0,0,0,2,2006,154.5
96,11777,5,6,1966,1966,97,285,1164,1320,0,0,1,0,1,0,3,1,6,2,1966,2,564,160,68,240,0,0,0,0,5,2006,164.5
80,10366,6,7,1964,1964,0,456,912,934,0,0,0,1,1,0,2,1,4,0,1964,1,336,77,0,0,0,0,0,500,7,2006,132
75,9000,5,6,1966,1966,0,286,1059,1059,0,0,1,0,1,0,3,1,6,0,1966,1,286,0,88,0,0,0,0,0,6,2006,142.5
74,7844,6,7,1978,1978,203,463,672,672,728,0,0,0,1,1,3,1,6,1,1978,2,440,0,0,0,0,0,0,0,3,2006,149.5
78,10335,5,6,1968,1993,0,891,1461,1721,0,0,0,0,2,1,3,1,7,1,1968,2,440,0,96,180,0,0,0,0,7,2006,180
75,8235,5,4,1977,1977,99,1466,1949,1949,0,0,0,0,2,0,6,2,10,0,1977,2,586,32,0,0,0,0,0,0,5,2006,157
88,13125,5,4,1957,2000,67,284,1134,1803,0,0,1,0,2,0,3,1,8,1,1957,2,484,0,0,0,0,0,0,0,1,2006,155
102,17920,5,4,1955,1974,0,372,1763,1779,0,0,1,0,1,1,3,1,6,1,1955,2,454,0,418,0,0,312,0,0,7,2006,170
87,13050,5,6,1963,1963,0,46,1000,1000,0,0,1,0,1,0,1,1,4,2,1993,2,575,238,0,148,0,0,0,0,4,2006,164
81,15593,7,4,1953,1953,0,701,1304,1304,983,0,0,0,2,0,3,1,7,1,1953,2,667,0,21,114,0,0,0,0,7,2006,225
72,10820,5,7,1971,1972,153,88,782,810,0,0,1,0,1,0,2,1,4,0,1973,2,576,0,0,0,0,0,0,0,6,2006,130
100,13350,5,5,1974,1974,0,102,864,894,0,0,1,0,1,0,3,1,5,1,1974,2,440,241,0,0,0,0,0,0,6,2006,142.5
75,9375,4,5,1954,1954,0,168,967,1350,0,0,0,0,1,1,3,1,6,1,1954,2,504,237,0,0,0,0,0,0,6,2006,146
62,6488,5,5,1942,1950,0,569,799,799,351,0,0,0,1,0,3,1,6,2,1942,1,215,264,0,0,0,0,0,0,3,2006,128
78,7800,5,8,1948,2002,0,293,896,1112,896,0,1,0,3,0,3,1,8,0,1948,1,230,103,0,0,0,0,0,0,8,2006,225
